,jobName,logFile,recordType,stageName,stageType
71,OSCARInitVotElecOscarOraOraDatVotElec,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_OSCART_PERS_DatVot,OracleConnector
72,OSCARInitVotElecOscarOraOraDatVotElec,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_OSCART_PERS,OracleConnector
73,OSCARInsCoordDeSocexFfOraAdr,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_OSCART_ADRPORTL,OracleConnector
74,OSCARInsCoordDeSocexFfOraAdr,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,RSP_FF_ADRPORTL_AdrPortl,RowSplitter
75,OSCARInsCoordDeSocexFfOraAdrElec,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_OSCART_ADRELECPORTL,OracleConnector
76,OSCARInsCoordDeSocexFfOraAdrElec,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,RSP_FF_ADRELECPORTL_AdrElecPortl,RowSplitter
77,OSCARInsCoordDeSocexFfOraInsee,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_OSCART_PERSPORTL,OracleConnector
78,OSCARInsCoordDeSocexFfOraInsee,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,RSP_FF_INSEEPORTL_InseePortl,RowSplitter
79,OSCARInsCoordDeSocexFfOraNumTel,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_OSCART_NUMTELPORTL,OracleConnector
80,OSCARInsCoordDeSocexFfOraNumTel,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,RSP_FF_NUMTELPORTL_NumTel,RowSplitter
81,OSCARMajVotElecOscarFfOraDatVotElec,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_OSCART_PERS,OracleConnector
82,OSCARMajVotElecOscarFfOraDatVotElec,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,RSP_FF_SACEM_VOTEAG,RowSplitter
83,OSCARMajVotElecOscarFfOraDatVotElec,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_OSCART_PERS_NumPers,OracleConnector
84,OSCARMajVotElecOscarFfOraDatVotElec,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_OSCART_PERS_DatVoteNull,OracleConnector
85,OSCARTraitAnnuOraOSCARFfRecupListeTraitements,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_JOIN_ListeTraitements,OracleConnector
86,OSCARTraitAnnuOraOSCAROraOSCARInsDdetrt,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_DUAL,OracleConnector
87,OSCARTraitAnnuOraOSCAROraOSCARInsDdetrt,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_DDETRT,OracleConnector
88,OSCARTraitAnnuOraOSCAROraOSCARInsParamTrtDde,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_DUAL,OracleConnector
89,OSCARTraitAnnuOraOSCAROraOSCARInsParamTrtDde,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_OSCARTJ_PARAMTRTDDE,OracleConnector
90,OSCARTraitAnnuOraOSCAROraOSCARMajDdetrt,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_DUAL,OracleConnector
91,OSCARTraitAnnuOraOSCAROraOSCARMajDdetrt,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_DDETRT,OracleConnector
92,STECHCreFicJournal,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,SORT_Journal,sort
