"jobName","jobFileName","recordType","stageName","stageType"
"Jx_REPART_01_EXTR_BI_IDE12_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_05","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_04","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_03","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_02","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_09","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_01","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_08","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_07","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_06","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_11","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_12","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_15","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_14","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_13","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Remove_Duplicates_60","PxRemDup"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_10","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_05","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_04","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_03","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_02","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_09","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_01","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_08","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_07","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_06","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_11","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_12","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_15","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_14","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_13","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Copy_of_DS_EXTRACT_BI_IDE12_FR","PxDataSet"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Copy_of_SF_Liste_COAD_IDE12_FR_22","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Copy_of_SF_Liste_COAD_IDE12_FR_24","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Copy_of_SF_Liste_COAD_IDE12_FR_25","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Copy_of_SF_Liste_COAD_IDE12_FR_16","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Copy_of_SF_Liste_COAD_IDE12_FR_17","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Copy_of_SF_Liste_COAD_IDE12_FR_18","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Copy_of_SF_Liste_COAD_IDE12_FR_19","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Copy_of_SF_Liste_COAD_IDE12_FR_20","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Copy_of_SF_Liste_COAD_IDE12_FR_21","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Copy_of_SF_Liste_COAD_IDE12_FR_23","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_3","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Copy_2_of_SF_Liste_COAD_IDE12_FR_25","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_IDE12CMPLX_FILTRE","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","JDBC_EXTRACT_BI_IDE12CMPLX","JDBCConnectorPX"
"Jx_REPART_01_EXTR_BI_IDE12_IDE12CMPLX_FILTRE","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","DS_EXTRACT_BI_IDE12CMPLX","PxDataSet"
"Jx_REPART_01_EXTR_BI_IDE12_IDE12CMPLX_FILTRE","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","DS_EXTRACT_BI_IDE12","PxDataSet"
"Jx_REPART_01_EXTR_BI_IDE12_IDE12CMPLX_FILTRE","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","JDBC_EXTRACT_BI_IDE12","JDBCConnectorPX"
"Jx_REPART_01_EXTR_BI_IDE12_IDE12CMPLX_test2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","JDBC_EXTRACT_BI_IDE12CMPLX","JDBCConnectorPX"
"Jx_REPART_01_EXTR_BI_IDE12_IDE12CMPLX_test2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","DS_EXTRACT_BI_IDE12CMPLX","PxDataSet"
"Jx_REPART_01_EXTR_BI_IDE12_IDE12CMPLX_test2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","DS_EXTRACT_BI_IDE12","PxDataSet"
"Jx_REPART_01_EXTR_BI_IDE12_IDE12CMPLX_test2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","JDBC_EXTRACT_BI_IDE12","JDBCConnectorPX"
"Jx_REPART_01_EXTR_BI_IDE12_OK","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","CP_IDE12CMPLX_COAD","PxCopy"
"Jx_REPART_01_EXTR_BI_IDE12_OK","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_OK","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Remove_Duplicates_60","PxRemDup"
"Jx_REPART_01_EXTR_BI_IDE12_OK","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","JDBC_EXTRACT_BI_IDE12","JDBCConnectorPX"
"Jx_REPART_01_EXTR_BI_IDE12_OK","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","DS_EXTRACT_BI_IDE12","PxDataSet"
"Jx_REPART_01_EXTR_BI_IDE12_OK1","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_OK1","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Remove_Duplicates_60","PxRemDup"
"Jx_REPART_01_EXTR_BI_IDE12_OK1","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","JDBC_EXTRACT_BI_IDE12","JDBCConnectorPX"
"Jx_REPART_01_EXTR_BI_IDE12_OK1","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","DS_EXTRACT_BI_IDE12_FR","PxDataSet"
"Jx_REPART_01_EXTR_BI_IDE12_OK1","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_EN","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12_OK1","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","DS_EXTRACT_BI_IDE12_EN","PxDataSet"
"Jx_REPART_01_EXTR_BI_IDE12_Test0","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Copy_87","PxCopy"
"Jx_REPART_01_EXTR_BI_IDE12_Test0","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","JDBC_EXTRACT_BI_IDE12","JDBCConnectorPX"
"Jx_REPART_01_EXTR_BI_IDE12_Test0","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","DS_EXTRACT_BI_IDE12_FR","PxDataSet"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","DS_EXTRACT_BI_IDE12CMPLX_EN","PxDataSet"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","JDBC_EXTRACT_BI_IDE12CMPLX","JDBCConnectorPX"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","DS_EXTRACT_BI_IDE12CMPLX_FR","PxDataSet"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12CMPLX_FR","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Remove_Duplicates_60","PxRemDup"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12CMPLX_EN","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Remove_Duplicates_81","PxRemDup"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","DS_EXTRACT_BI_IDE12CMPLX_EN","PxDataSet"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","JDBC_EXTRACT_BI_IDE12CMPLX","JDBCConnectorPX"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","DS_EXTRACT_BI_IDE12CMPLX_FR","PxDataSet"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Remove_Duplicates_60","PxRemDup"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12CMPLX_EN","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Remove_Duplicates_81","PxRemDup"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_01","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_05","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_06","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_07","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_08","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_09","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_10","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_02","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_03","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_04","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_12","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_11","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_13","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_14","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_15","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_OK","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","CP_IDE12CMPLX_COAD","PxCopy"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_OK","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12CMPLX","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_OK","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Remove_Duplicates_60","PxRemDup"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_OK","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","DS_EXTRACT_BI_IDE12CMPLX","PxDataSet"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_OK","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","JDBC_EXTRACT_BI_IDE12CMPLX","JDBCConnectorPX"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_OK1","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12CMPLX_FR","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_OK1","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","RD_TR_IDE12CMPLX_COAD","PxRemDup"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_OK1","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","DS_EXTRACT_BI_IDE12CMPLX_EN","PxDataSet"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_OK1","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","JDBC_EXTRACT_BI_IDE12CMPLX","JDBCConnectorPX"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_OK1","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12CMPLX_EN","PxSequentialFile"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_OK1","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","DS_EXTRACT_BI_IDE12CMPLX_FR","PxDataSet"
"Jx_REPART_02_APP_STRUC_BLOC_UP1","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Remove_Duplicates_113","PxRemDup"
"Jx_REPART_02_APP_STRUC_BLOC_UP1","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","UP1_DS1","PxDataSet"
"Jx_REPART_02_APP_STRUC_BLOC_UP1","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_UP1_CSV2","PxSequentialFile"
"Jx_REPART_02_APP_STRUC_BLOC_UP1","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_UP1_COCV_MUSIC_TRAV","PxSequentialFile"
"Jx_REPART_02_CALC_MT_OEUV_IDE12_CSV","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_EXTRACT_BI_IDE12_FR","PxSequentialFile"
"Jx_REPART_02_CALC_MT_OEUV_IDE12_CSV","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Sort_84","PxSort"
"Jx_REPART_02_CALC_MT_OEUV_IDE12_CSV","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","DS_EXTRACT_BI_IDE12_FR","PxDataSet"
"Jx_REPART_02_CALC_MT_OEUV_IDE12_CSV","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","DS_EXTRACT_BI_IDE12_EN","PxDataSet"
"Jx_REPART_02_CALC_MT_OEUV_IDE12_CSV","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Copy_of_Sort_84","PxSort"
"Jx_REPART_02_CALC_MT_OEUV_IDE12_CSV","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_EXTRACT_BI_IDE12_EN","PxSequentialFile"
"Jx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSV","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","DS_EXTRACT_BI_IDE12CMPLX_FR","PxDataSet"
"Jx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSV","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Sort_48","PxSort"
"Jx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSV","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_EXTRACT_BI_IDE12CMPLX_FR","PxSequentialFile"
"Jx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSV","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_EXTRACT_BI_IDE12CMPLX_EN","PxSequentialFile"
"Jx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSV","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Copy_of_Sort_48","PxSort"
"Jx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSV","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","DS_EXTRACT_BI_IDE12CMPLX_EN","PxDataSet"
"Jx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSV_MT_OK","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Aggregator_51","PxAggregator"
"Jx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSV_MT_OK","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Funnel_65","PxFunnel"
"Jx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSV_MT_OK","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Sort_70","PxSort"
"Jx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSV_MT_OK","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_IDE12CMPLX_avec_ligne_total","PxSequentialFile"
"Jx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSV_MT_OK","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","DS_EXTRACT_BI_IDE12CMPLX","PxDataSet"
"Jx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSV_MT_OK","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Sort_48","PxSort"
"Jx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSV_MT_OK","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_EXTRACT_BI_IDE12CMPLX_AGG","PxSequentialFile"
"Jx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSV_MT_OK","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_IDE12CMPLX_sans_ligne_total","PxSequentialFile"
"Jx_REPART_02_ECLAT_LISTE_BI_IDE122","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Remove_Duplicates_97","PxRemDup"
"Jx_REPART_02_ECLAT_LISTE_BI_IDE122","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_01","PxSequentialFile"
"Jx_REPART_02_ECLAT_LISTE_BI_IDE122","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Data_Set_104","PxDataSet"
"Jx_REPART_02_ECLAT_LISTE_BI_IDE122","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_02","PxSequentialFile"
"Jx_REPART_02_ECLAT_LISTE_BI_IDE122","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_03","PxSequentialFile"
"Jx_REPART_02_ECLAT_LISTE_BI_IDE122","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_04","PxSequentialFile"
"Jx_REPART_02_ECLAT_LISTE_BI_IDE122","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_05","PxSequentialFile"
"Jx_REPART_02_ECLAT_LISTE_BI_IDE122","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_06","PxSequentialFile"
"Jx_REPART_02_ECLAT_LISTE_BI_IDE122","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_07","PxSequentialFile"
"Jx_REPART_02_ECLAT_LISTE_BI_IDE122","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_08","PxSequentialFile"
"Jx_REPART_02_ECLAT_LISTE_BI_IDE122","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_09","PxSequentialFile"
"Jx_REPART_02_ECLAT_LISTE_BI_IDE122","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_10","PxSequentialFile"
"Jx_REPART_02_ECLAT_LISTE_BI_IDE122_Test1","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Data_Set_104","PxDataSet"
"Jx_REPART_02_ECLAT_LISTE_BI_IDE122_Test1","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","DS_EXTRACT_BI_IDE12_FR","PxDataSet"
"Jx_REPART_02_ECLAT_LISTE_BI_IDE122_Test2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Remove_Duplicates_97","PxRemDup"
"Jx_REPART_02_ECLAT_LISTE_BI_IDE122_Test2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_01","PxSequentialFile"
"Jx_REPART_02_ECLAT_LISTE_BI_IDE122_Test2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","Data_Set_104","PxDataSet"
"Jx_REPART_02_ECLAT_LISTE_BI_IDE122_Test2","UTIprdBatch__ULYSSExtrProgPourFelixlog.txt","CustomStage","SF_Liste_COAD_IDE12_FR_02","PxSequentialFile"
