,jobName,logFile,recordType,stageName,stageType
74,CLIPILoad1FfTripiChrgNcu,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_EDI_DBSOC,OracleConnector
75,CLIPILoad1FfTripiChrgNtn,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_EDI_DETAILS,OracleConnector
76,CLIPILoad1FfTripiChrgNtn,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_IP_NATIONALITY,OracleConnector
77,CLIPILoad1FfTripiChrgOnn,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_EDI_DETAILS,OracleConnector
78,CLIPILoad1FfTripiChrgOnn,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_IP_NAME,OracleConnector
79,CLIPILoad1FfTripiChrgRen,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_IP_REMARKS,OracleConnector
80,CLIPILoad1FfTripiChrgRen,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_EDI_DETAILS,OracleConnector
81,CLIPILoad1FfTripiChrgStn,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_EDI_DETAILS,OracleConnector
82,CLIPILoad1FfTripiChrgStn,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_IP_STATUS,OracleConnector
83,CLIPILoad1FfTripiChrgTma,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_EDI_DETAILS,OracleConnector
84,CLIPILoad1FfTripiChrgTma,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_IP_TIS_AGM,OracleConnector
85,CLIPILoad1FfTripiChrgTrs,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_EDI_DETAILS,OracleConnector
86,CLIPILoad1FfTripiChrgTrs,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_EDI_STATUS,OracleConnector
87,CLIPILoad1OraHfRecupNomFicTbl,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_FILE_EDI,OracleConnector
88,CLIPILoad1TripiHfGetMaxKeys,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI,OracleConnector
89,CLIPILoad1TripiMajStatutFileEdi,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_FILE_EDI_OK,OracleConnector
90,CLIPILoad1TripiMajStatutFileEdi,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_FILE_EDI_VERIF,OracleConnector
91,CLIPILoad2HfIpiceWords,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_IPI_WRDNAME_DEL,OracleConnector
92,CLIPILoad2HfIpiceWords,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_IPI_WRDNAME_OUT,OracleConnector
